country,product,kcal/country/year,kg_proteins/country/year,kg/country/year,energy_weight_ratio,prot_weight_ratio
Portugal,"Céréales, Autres",15487680000.0,425911.2,6895200.0,2246.153846153846,0.06176923076923077
Portugal,Pommes de Terre,472374240000.0,11034972.000000002,738104640.0,639.9827536648462,0.014950416786432885
Portugal,Patates douces,3871920000.0,38719.2,4455360.0,869.047619047619,0.00869047619047619
Portugal,Miel,27103440000.0,38719.2,9653280.0,2807.6923076923076,0.0040109890109890104
Portugal,Haricots,61950720000.0,3833200.8,18139680.0,3415.2046783625733,0.2113157894736842
Portugal,Pois,15487680000.0,1045418.4,4561440.0,3395.3488372093025,0.2291860465116279
Portugal,Légumineuses Autres,61950720000.0,3639604.8,17609280.0,3518.0722891566265,0.2066867469879518
Portugal,Noix,81310320000.0,1935960.0,38931360.0,2088.5558583106267,0.0497275204359673
Portugal,Arachides Decortiquees,15487680000.0,696945.6,2545920.0,6083.333333333333,0.27375
Portugal,Coco (Incl Coprah),11615760000.0,116157.6,9016800.0,1288.235294117647,0.012882352941176472
Portugal,Olives,15487680000.0,154876.80000000002,12623520.0,1226.890756302521,0.012268907563025212
Portugal,Huile de Palme,363960480000.0,309753.60000000003,42325920.0,8598.997493734336,0.007318295739348371
Portugal,Huil Plantes Oleif Autr,34847280000.0,38719.2,4137120.0,8423.076923076924,0.009358974358974358
Portugal,Tomates,42591120000.0,2090836.8,231890880.0,183.66880146386094,0.009016468435498628
Portugal,Oignons,61950720000.0,1974679.2,163363200.0,379.2207792207792,0.012087662337662338
Portugal,"Légumes, Autres",286522080000.0,15023049.599999998,1217692320.0,235.29924209425909,0.012337311612509798
Portugal,"Oranges, Mandarines",100669920000.0,1781083.2,398330400.0,252.72969374167775,0.004471371504660452
Portugal,Citrons & Limes,3871920000.0,77438.40000000001,23868000.0,162.22222222222223,0.0032444444444444448
Portugal,Bananes,81310320000.0,1084137.6,136206720.0,596.9626168224299,0.0079595015576324
Portugal,Bananes plantains,3871920000.0,38719.2,4455360.0,869.047619047619,0.00869047619047619
Portugal,Pommes,135517200000.0,813103.2,280687680.0,482.8042328042328,0.0028968253968253968
Portugal,Ananas,27103440000.0,154876.80000000002,55373760.0,489.46360153256705,0.0027969348659003836
Portugal,Raisin,30975360000.0,309753.60000000003,49963680.0,619.9575371549894,0.006199575371549895
Portugal,"Fruits, Autres",205211760000.0,2323151.9999999995,368203680.0,557.3321809276865,0.0063094209161624875
Portugal,Café,23231520000.0,3020097.6,56010240.0,414.77272727272725,0.05392045454545455
Portugal,Feve de Cacao,170364480000.0,2245713.6,27474720.0,6200.7722007722,0.08173745173745174
Portugal,Piments,3871920000.0,77438.40000000001,636480.0,6083.333333333333,0.12166666666666669
Portugal,"Épices, Autres",3871920000.0,116157.6,1166880.0,3318.181818181818,0.09954545454545455
Portugal,Bière,240059040000.0,2439309.6,487755840.0,492.1705089169204,0.0050010874293170944
République centrafricaine,Viande de Bovins,104460080000.0,8036686.8,55022720.0,1898.489932885906,0.14606124161073825
République centrafricaine,Viande d'Ovins/Caprins,30327120000.0,3302286.4,23726240.0,1278.2101167315175,0.1391828793774319
République centrafricaine,Viande de Suides,53914880000.0,1971262.8,17079200.0,3156.7567567567567,0.11541891891891892
République centrafricaine,Viande de Volailles,8424200000.0,825571.6,6693200.0,1258.6206896551723,0.12334482758620689
République centrafricaine,"Viande, Autre",37066480000.0,5829546.3999999985,33419840.0,1109.1160220994475,0.17443370165745853
République centrafricaine,Abats Comestible,16848400000.0,2746289.2,15417440.0,1092.814371257485,0.17812874251497007
République centrafricaine,Graisses Animales Crue,30327120000.0,117938.80000000002,3923600.0,7729.411764705882,0.03005882352941177
République centrafricaine,Oeufs,3369680000.0,219029.2,2169520.0,1553.1914893617022,0.10095744680851064
République centrafricaine,Lait - Excl Beurre,38751320000.0,1954414.4,62454480.0,620.4730229120473,0.03129342202512934
République centrafricaine,Poissons Eau Douce,20218080000.0,3218044.400000001,30142480.0,670.7503828483921,0.10676110260336909
République centrafricaine,Poissons Pelagiques,3369680000.0,555997.2000000001,4939120.0,682.2429906542056,0.11257009345794394
République centrafricaine,Blé,67393600000.0,1920717.6,25941920.0,2597.864768683274,0.07403914590747332
République centrafricaine,Riz (Eq Blanchi),129732680000.0,2510411.6,34112240.0,3803.1123139377537,0.07359269282814615
République centrafricaine,Maïs,400991920000.0,10580795.2,126478400.0,3170.4379562043796,0.08365693430656934
République centrafricaine,Millet,33696800000.0,926662.0,10616800.0,3173.913043478261,0.08728260869565217
République centrafricaine,Sorgho,128047840000.0,3740344.8,41220880.0,3106.3829787234044,0.09073908174692048
République centrafricaine,Manioc,525670080000.0,3116954.0,562598080.0,934.3616672136528,0.005540285526747621
République centrafricaine,Ignames,340337680000.0,5442033.2,340014560.0,1000.9503122454521,0.01600529459679609
République centrafricaine,Racines nda,122993320000.0,2139746.8000000003,142495920.0,863.1357304826693,0.015016196954972466
République centrafricaine,Miel,50545200000.0,67393.6,16202160.0,3119.6581196581196,0.00415954415954416
République centrafricaine,Pois,8424200000.0,539148.8,2354160.0,3578.4313725490197,0.22901960784313727
République centrafricaine,Légumineuses Autres,122993320000.0,7969293.200000001,36189440.0,3398.5969387755104,0.2202104591836735
République centrafricaine,Sésame,48860360000.0,1566901.2000000004,8770400.0,5571.0526315789475,0.17865789473684215
République centrafricaine,"Plantes Oleiferes, Autre",101090400000.0,4582764.800000002,25203360.0,4010.989010989011,0.1818315018315019
République centrafricaine,"Légumes, Autres",18533240000.0,1095146.0,85857600.0,215.86021505376345,0.01275537634408602
République centrafricaine,"Oranges, Mandarines",8424200000.0,101090.4,25295680.0,333.02919708029196,0.003996350364963503
République centrafricaine,Bananes,69078440000.0,1162539.6,116230880.0,594.3208895949166,0.01000198570293884
République centrafricaine,Bananes plantains,30327120000.0,269574.4,34296880.0,884.2530282637954,0.007860026917900404
République centrafricaine,Ananas,5054520000.0,50545.2,14309600.0,353.2258064516129,0.003532258064516129
République centrafricaine,"Fruits, Autres",8424200000.0,84242.00000000001,17310000.0,486.6666666666667,0.004866666666666668
République centrafricaine,Café,3369680000.0,454906.8,6831680.0,493.2432432432432,0.06658783783783784
République centrafricaine,Bière,5054520000.0,67393.6,12740160.0,396.7391304347826,0.005289855072463769
République centrafricaine,Boissons Fermentés,28642280000.0,252726.0,69240000.0,413.6666666666667,0.00365
République de Corée,Viande de Bovins,1186745670000.0,91343454.6,715791390.0,1657.9490708878184,0.127611837577426
République de Corée,Viande d'Ovins/Caprins,17980995000.0,899049.7500000001,6896820.0,2607.1428571428573,0.13035714285714287
République de Corée,Viande de Suides,2733111240000.0,163267434.6,1613855879.9999998,1693.5286935286938,0.10116605616605617
République de Corée,Viande de Volailles,1042897710000.0,97636802.85,788208000.0,1323.125,0.12387187499999999
République de Corée,"Viande, Autre",17980995000.0,1977909.45,8867340.0,2027.7777777777778,0.22305555555555556
République de Corée,Abats Comestible,233752935000.0,40097618.85,218727720.0,1068.6936936936936,0.18332207207207207
République de Corée,"Beurre, Ghee",467505870000.0,539429.85,64041900.0,7300.0,0.008423076923076922
République de Corée,Crème,17980995000.0,179809.95,8374710.0,2147.0588235294117,0.02147058823529412
République de Corée,Graisses Animales Crue,719239800000.0,3596199.0000000014,98033370.0,7336.683417085427,0.03668341708542715
République de Corée,Oeufs,809144775000.0,63652722.3,553716120.0,1461.2989323843417,0.11495551601423487
République de Corée,Lait - Excl Beurre,719239800000.0,52144885.5,1431090150.0,502.5817555938038,0.03643717728055077
République de Corée,Poissons Eau Douce,35961990000.0,6832778.1000000015,66012420.0,544.776119402985,0.10350746268656719
République de Corée,Perciform,845106765000.0,104469580.95,859639350.0,983.0945558739255,0.1215272206303725
République de Corée,Poissons Pelagiques,611353830000.0,83971246.64999999,682292550.0,896.028880866426,0.12307220216606497
République de Corée,"Poissons Marins, Autres",17980995000.0,2337529.35,22168350.0,811.1111111111111,0.10544444444444445
République de Corée,Crustacés,125866965000.0,24454153.200000007,166016310.0,758.160237388724,0.147299703264095
République de Corée,Cephalopodes,233752935000.0,43873627.8,330062100.0,708.2089552238806,0.13292537313432834
République de Corée,"Mollusques, Autres",107885970000.0,16182895.5,473910060.0,227.65072765072765,0.03414760914760915
République de Corée,Animaux Aquatiques Autre,17980995000.0,1258669.65,33991470.0,528.9855072463768,0.03702898550724638
République de Corée,Plantes Aquatiques,395581890000.0,30747501.45,1103983830.0,358.322177599286,0.027851405622489958
République de Corée,Blé,7048550040000.0,201566953.95,2504530920.0,2814.319433516916,0.0804809205350118
République de Corée,Riz (Eq Blanchi),16686363360000.0,297585467.25000006,4196222340.0,3976.5203099319087,0.07091746888941067
République de Corée,Orge,35961990000.0,1078859.7,12315750.0,2920.0,0.0876
République de Corée,Maïs,1474441590000.0,8091447.75,613816980.0,2402.086677367576,0.013182182985553773
République de Corée,Millet,35961990000.0,899049.7500000001,12315750.0,2920.0,0.07300000000000001
République de Corée,Pommes de Terre,485486865000.0,10968406.95,731062920.0,664.0835579514825,0.015003369272237195
République de Corée,Patates douces,197790945000.0,1977909.45,200007779.99999997,988.9162561576356,0.009889162561576357
République de Corée,Racines nda,35961990000.0,719239.8,94584960.0,380.2083333333333,0.007604166666666667
République de Corée,Edulcorants Autres,2355510345000.0,1977909.45,794612189.9999999,2964.352138871668,0.0024891506509609426
République de Corée,Haricots,179809950000.0,10968406.95,50740890.0,3543.6893203883496,0.21616504854368931
République de Corée,Pois,17980995000.0,719239.8,2955780.0,6083.333333333333,0.24333333333333335
République de Corée,Légumineuses Autres,35961990000.0,1977909.45,9359970.0,3842.1052631578946,0.2113157894736842
République de Corée,Noix,593372835000.0,13665556.2,204441450.0,2902.409638554217,0.0668433734939759
République de Corée,Soja,1186745670000.0,108785019.75,411346050.0,2885.0299401197603,0.2644610778443114
République de Corée,Arachides Decortiquees,215771940000.0,9529927.35,35961990.0,6000.0,0.265
République de Corée,Graines de tournesol,17980995000.0,359619.9,2955780.0,6083.333333333333,0.12166666666666667
République de Corée,Coco (Incl Coprah),17980995000.0,179809.95,14286270.0,1258.6206896551723,0.012586206896551724
République de Corée,Sésame,125866965000.0,3596199.0000000014,21183090.0,5941.860465116279,0.1697674418604652
République de Corée,"Plantes Oleiferes, Autre",89904975000.0,8990497.5,96555480.0,931.1224489795918,0.09311224489795919
République de Corée,Huil Plantes Oleif Autr,467505870000.0,539429.85,51233520.0,9125.0,0.010528846153846154
République de Corée,Tomates,89904975000.0,4675058.7,433514400.0,207.38636363636363,0.01078409090909091
République de Corée,Oignons,467505870000.0,18340614.9,1216796100.0,384.2105263157895,0.015072874493927125
République de Corée,"Légumes, Autres",2517339300000.0,131261263.5,8491955940.0,296.4381018679661,0.01545712959740109
République de Corée,"Oranges, Mandarines",269714925000.0,4315438.8,991171560.0,272.11729622266404,0.004353876739562624
République de Corée,Bananes,179809950000.0,2337529.35,298041150.0,603.305785123967,0.00784297520661157
République de Corée,Pommes,35961990000.0,179809.95,155178450.0,231.74603174603175,0.0011587301587301588
République de Corée,Ananas,35961990000.0,179809.95,92121810.0,390.37433155080214,0.0019518716577540108
République de Corée,Raisin,125866965000.0,1438479.6,330554730.0,380.77496274217583,0.004351713859910581
République de Corée,"Fruits, Autres",647315820000.0,7192398.000000003,1387738710.0,466.45367412140575,0.005182818601348955
République de Corée,Café,17980995000.0,3596199.0000000014,55174560.0,325.89285714285717,0.06517857142857146
République de Corée,Feve de Cacao,71923980000.0,2517339.3000000003,33498840.0,2147.0588235294117,0.07514705882352941
République de Corée,Poivre,17980995000.0,539429.85,4433670.0,4055.5555555555557,0.12166666666666666
République de Corée,Piments,17980995000.0,359619.9,2955780.0,6083.333333333333,0.12166666666666667
République de Corée,"Épices, Autres",53942985000.0,1618289.5499999996,17734680.0,3041.6666666666665,0.09124999999999997
République de Corée,Bière,881068755000.0,10249167.15,2052296580.0,429.30868939030245,0.004993999039846376
République de Corée,Boissons Fermentés,952992735000.0,24274343.25,1416803880.0,672.635605006954,0.01713317107093185
République de Corée,Boissons Alcooliques,575391840000.0,1258669.65,252719190.0,2276.803118908382,0.004980506822612085
République de Moldova,Viande de Bovins,10182040000.0,827290.75,5439720.0,1871.7948717948718,0.15208333333333332
République de Moldova,Viande d'Ovins/Caprins,3818265000.0,165458.15000000002,1220450.0,3128.5714285714284,0.1355714285714286
République de Moldova,Viande de Suides,138730295000.0,7891081.0,69147210.0,2006.3035804336864,0.11412002017145739
République de Moldova,Viande de Volailles,77638055000.0,7852898.3500000015,62521910.0,1241.7735638594534,0.12560234244283328
République de Moldova,"Viande, Autre",1272755000.0,101820.4,627660.0,2027.7777777777778,0.1622222222222222
République de Moldova,Abats Comestible,14000305000.0,2010952.9,11263010.0,1243.0340557275542,0.17854489164086687
République de Moldova,"Beurre, Ghee",31818875000.0,38182.65,4393620.0,7242.063492063492,0.008690476190476191
République de Moldova,Crème,2545510000.0,25455.1,1080970.0,2354.8387096774195,0.023548387096774193
République de Moldova,Oeufs,47091935000.0,3652806.85,34137730.0,1379.4688457609807,0.1070020429009193
République de Moldova,Lait - Excl Beurre,423827415000.0,17627656.75,541112660.0,783.2517076942905,0.03257668513983761
République de Moldova,Poissons Eau Douce,8909285000.0,1400030.5,13564430.0,656.8123393316196,0.1032133676092545
République de Moldova,Perciform,5091020000.0,610922.3999999999,6799650.0,748.7179487179487,0.08984615384615383
République de Moldova,Poissons Pelagiques,15273060000.0,1960042.7,18027790.0,847.1953578336557,0.10872340425531915
République de Moldova,"Poissons Marins, Autres",3818265000.0,610922.3999999999,5823290.0,655.688622754491,0.10491017964071854
République de Moldova,Blé,442918740000.0,12956645.9,166992430.0,2652.3282522447275,0.07758822301106703
République de Moldova,Riz (Eq Blanchi),35637140000.0,674560.1499999999,10286650.0,3464.406779661017,0.06557627118644067
République de Moldova,Orge,33091630000.0,1120024.4,11995280.0,2758.720930232558,0.0933720930232558
République de Moldova,Maïs,870564420000.0,20160439.200000007,320001990.0,2720.496894409938,0.06300098071265121
République de Moldova,Seigle,8909285000.0,254551.00000000012,3487000.0,2555.0,0.07300000000000004
République de Moldova,Avoine,6363775000.0,254551.00000000012,2859340.0,2225.609756097561,0.08902439024390248
République de Moldova,"Céréales, Autres",1272755000.0,38182.65,383570.0,3318.181818181818,0.09954545454545455
République de Moldova,Pommes de Terre,126002745000.0,3003701.7999999993,188263130.0,669.2906093721059,0.015954806445638077
République de Moldova,Miel,7636530000.0,12727.55,2440900.0,3128.5714285714284,0.005214285714285714
République de Moldova,Pois,10182040000.0,674560.1499999999,2998820.0,3395.3488372093025,0.22494186046511624
République de Moldova,Noix,17818570000.0,432736.70000000007,4114660.0,4330.5084745762715,0.10516949152542375
République de Moldova,Arachides Decortiquees,5091020000.0,241823.45000000004,976360.0,5214.285714285715,0.24767857142857147
République de Moldova,Sésame,1272755000.0,25455.1,174350.0,7300.0,0.146
République de Moldova,Olives,2545510000.0,25455.1,1882980.0,1351.851851851852,0.013518518518518518
République de Moldova,Huile de Tournesol,211277330000.0,25455.1,23816210.0,8871.156661786237,0.001068814055636896
République de Moldova,Tomates,8909285000.0,432736.70000000007,50945070.0,174.88021902806298,0.008494182067077345
République de Moldova,Oignons,17818570000.0,598194.8500000001,51816820.0,343.87617765814264,0.011544414535666219
République de Moldova,"Légumes, Autres",59819485000.0,2494599.8,209917400.0,284.9667774086379,0.011883720930232558
République de Moldova,"Oranges, Mandarines",3818265000.0,63637.75000000002,12692680.0,300.8241758241758,0.005013736263736266
République de Moldova,Bananes,6363775000.0,63637.75000000002,9554380.0,666.0583941605839,0.006660583941605841
République de Moldova,Pommes,6363775000.0,12727.55,14366440.0,442.9611650485437,0.0008859223300970873
